timestamp,value
2024-01-19 00:00,13.300000190734863
2024-01-22 00:00,13.1899995803833
2024-01-23 00:00,12.550000190734863
2024-01-24 00:00,13.140000343322754
2024-01-25 00:00,13.449999809265137
2024-01-26 00:00,13.260000228881836
2024-01-29 00:00,13.600000381469727
2024-01-30 00:00,13.3100004196167
2024-01-31 00:00,14.350000381469727
2024-02-01 00:00,13.880000114440918
2024-02-02 00:00,13.850000381469727
2024-02-05 00:00,13.670000076293945
2024-02-06 00:00,13.0600004196167
2024-02-07 00:00,12.829999923706055
2024-02-08 00:00,12.789999961853027
2024-02-09 00:00,12.930000305175781
2024-02-12 00:00,13.930000305175781
2024-02-13 00:00,15.850000381469727
2024-02-14 00:00,14.380000114440918
2024-02-15 00:00,14.010000228881836
2024-02-16 00:00,14.239999771118164
2024-02-20 00:00,15.420000076293945
2024-02-21 00:00,15.34000015258789
2024-02-22 00:00,14.539999961853027
2024-02-23 00:00,13.75
2024-02-26 00:00,13.739999771118164
2024-02-27 00:00,13.430000305175781
2024-02-28 00:00,13.84000015258789
2024-02-29 00:00,13.399999618530273
2024-03-01 00:00,13.109999656677246
2024-03-04 00:00,13.489999771118164
2024-03-05 00:00,14.460000038146973
2024-03-06 00:00,14.5
2024-03-07 00:00,14.4399995803833
2024-03-08 00:00,14.739999771118164
2024-03-11 00:00,15.220000267028809
2024-03-12 00:00,13.84000015258789
2024-03-13 00:00,13.75
2024-03-14 00:00,14.399999618530273
2024-03-15 00:00,14.40999984741211
2024-03-18 00:00,14.329999923706055
2024-03-19 00:00,13.819999694824219
2024-03-20 00:00,13.039999961853027
2024-03-21 00:00,12.920000076293945
2024-03-22 00:00,13.0600004196167
2024-03-25 00:00,13.1899995803833
2024-03-26 00:00,13.239999771118164
2024-03-27 00:00,12.779999732971191
2024-03-28 00:00,13.010000228881836
2024-04-01 00:00,13.649999618530273
2024-04-02 00:00,14.609999656677246
2024-04-03 00:00,14.329999923706055
2024-04-04 00:00,16.350000381469727
2024-04-05 00:00,16.030000686645508
2024-04-08 00:00,15.1899995803833
2024-04-09 00:00,14.979999542236328
2024-04-10 00:00,15.800000190734863
2024-04-11 00:00,14.90999984741211
2024-04-12 00:00,17.309999465942383
2024-04-15 00:00,19.229999542236328
2024-04-16 00:00,18.399999618530273
2024-04-17 00:00,18.209999084472656
2024-04-18 00:00,18.0
2024-04-19 00:00,18.709999084472656
2024-04-22 00:00,16.940000534057617
2024-04-23 00:00,15.6899995803833
2024-04-24 00:00,15.970000267028809
2024-04-25 00:00,15.369999885559082
2024-04-26 00:00,15.029999732971191
2024-04-29 00:00,14.670000076293945
2024-04-30 00:00,15.649999618530273
2024-05-01 00:00,15.390000343322754
2024-05-02 00:00,14.680000305175781
2024-05-03 00:00,13.489999771118164
2024-05-06 00:00,13.489999771118164
2024-05-07 00:00,13.229999542236328
2024-05-08 00:00,13.0
2024-05-09 00:00,12.6899995803833
2024-05-10 00:00,12.550000190734863
2024-05-13 00:00,13.600000381469727
2024-05-14 00:00,13.420000076293945
2024-05-15 00:00,12.449999809265137
2024-05-16 00:00,12.420000076293945
2024-05-17 00:00,11.989999771118164
2024-05-20 00:00,12.149999618530273
2024-05-21 00:00,11.859999656677246
2024-05-22 00:00,12.289999961853027
2024-05-23 00:00,12.770000457763672
2024-05-24 00:00,11.930000305175781
2024-05-28 00:00,12.920000076293945
2024-05-29 00:00,14.279999732971191
2024-05-30 00:00,14.470000267028809
2024-05-31 00:00,12.920000076293945
2024-06-03 00:00,13.109999656677246
2024-06-04 00:00,13.15999984741211
2024-06-05 00:00,12.630000114440918
2024-06-06 00:00,12.579999923706055
2024-06-07 00:00,12.220000267028809
2024-06-10 00:00,12.739999771118164
2024-06-11 00:00,12.850000381469727
2024-06-12 00:00,12.039999961853027
2024-06-13 00:00,11.9399995803833
2024-06-14 00:00,12.65999984741211
2024-06-17 00:00,12.75
2024-06-18 00:00,12.300000190734863
2024-06-20 00:00,13.279999732971191
2024-06-21 00:00,13.199999809265137
2024-06-24 00:00,13.329999923706055
2024-06-25 00:00,12.84000015258789
2024-06-26 00:00,12.550000190734863
2024-06-27 00:00,12.239999771118164
2024-06-28 00:00,12.4399995803833
2024-07-01 00:00,12.220000267028809
2024-07-02 00:00,12.029999732971191
2024-07-03 00:00,12.09000015258789
2024-07-05 00:00,12.479999542236328
2024-07-08 00:00,12.369999885559082
2024-07-09 00:00,12.510000228881836
2024-07-10 00:00,12.850000381469727
2024-07-11 00:00,12.920000076293945
2024-07-12 00:00,12.460000038146973
2024-07-15 00:00,13.119999885559082
2024-07-16 00:00,13.1899995803833
2024-07-17 00:00,14.479999542236328
2024-07-18 00:00,15.930000305175781
2024-07-19 00:00,16.520000457763672
2024-07-22 00:00,14.90999984741211
2024-07-23 00:00,14.720000267028809
2024-07-24 00:00,18.040000915527344
2024-07-25 00:00,18.459999084472656
2024-07-26 00:00,16.389999389648438
2024-07-29 00:00,16.600000381469727
2024-07-30 00:00,17.690000534057617
2024-07-31 00:00,16.360000610351562
2024-08-01 00:00,18.59000015258789
2024-08-02 00:00,23.389999389648438
2024-08-05 00:00,38.56999969482422
2024-08-06 00:00,27.709999084472656
2024-08-07 00:00,27.850000381469727
2024-08-08 00:00,23.790000915527344
2024-08-09 00:00,20.3700008392334
2024-08-12 00:00,20.709999084472656
2024-08-13 00:00,18.1200008392334
2024-08-14 00:00,16.190000534057617
2024-08-15 00:00,15.229999542236328
2024-08-16 00:00,14.800000190734863
2024-08-19 00:00,14.649999618530273
2024-08-20 00:00,15.880000114440918
2024-08-21 00:00,16.270000457763672
2024-08-22 00:00,17.549999237060547
2024-08-23 00:00,15.859999656677246
2024-08-26 00:00,16.149999618530273
2024-08-27 00:00,15.430000305175781
2024-08-28 00:00,17.110000610351562
2024-08-29 00:00,15.649999618530273
2024-08-30 00:00,15.0
2024-09-03 00:00,20.719999313354492
2024-09-04 00:00,21.31999969482422
2024-09-05 00:00,19.899999618530273
2024-09-06 00:00,22.3799991607666
2024-09-09 00:00,19.450000762939453
2024-09-10 00:00,19.079999923706055
2024-09-11 00:00,17.690000534057617
2024-09-12 00:00,17.06999969482422
2024-09-13 00:00,16.559999465942383
2024-09-16 00:00,17.139999389648438
2024-09-17 00:00,17.610000610351562
2024-09-18 00:00,18.229999542236328
2024-09-19 00:00,16.329999923706055
2024-09-20 00:00,16.149999618530273
2024-09-23 00:00,15.890000343322754
2024-09-24 00:00,15.390000343322754
2024-09-25 00:00,15.40999984741211
2024-09-26 00:00,15.369999885559082
2024-09-27 00:00,16.959999084472656
2024-09-30 00:00,16.729999542236328
2024-10-01 00:00,19.260000228881836
2024-10-02 00:00,18.899999618530273
2024-10-03 00:00,20.489999771118164
2024-10-04 00:00,19.209999084472656
2024-10-07 00:00,22.639999389648438
2024-10-08 00:00,21.420000076293945
2024-10-09 00:00,20.860000610351562
2024-10-10 00:00,20.93000030517578
2024-10-11 00:00,20.459999084472656
2024-10-14 00:00,19.700000762939453
2024-10-15 00:00,20.639999389648438
2024-10-16 00:00,19.579999923706055
2024-10-17 00:00,19.110000610351562
2024-10-18 00:00,18.030000686645508
2024-10-21 00:00,18.3700008392334
2024-10-22 00:00,18.200000762939453
2024-10-23 00:00,19.239999771118164
2024-10-24 00:00,19.079999923706055
2024-10-25 00:00,20.329999923706055
2024-10-28 00:00,19.799999237060547
2024-10-29 00:00,19.34000015258789
2024-10-30 00:00,20.350000381469727
2024-10-31 00:00,23.15999984741211
2024-11-01 00:00,21.8799991607666
2024-11-04 00:00,21.979999542236328
2024-11-05 00:00,20.489999771118164
2024-11-06 00:00,16.270000457763672
2024-11-07 00:00,15.199999809265137
2024-11-08 00:00,14.9399995803833
2024-11-11 00:00,14.970000267028809
2024-11-12 00:00,14.710000038146973
2024-11-13 00:00,14.020000457763672
2024-11-14 00:00,14.3100004196167
2024-11-15 00:00,16.139999389648438
2024-11-18 00:00,15.579999923706055
2024-11-19 00:00,16.350000381469727
2024-11-20 00:00,17.15999984741211
2024-11-21 00:00,16.8700008392334
2024-11-22 00:00,15.239999771118164
2024-11-25 00:00,14.600000381469727
2024-11-26 00:00,14.100000381469727
2024-11-27 00:00,14.100000381469727
2024-11-29 00:00,13.510000228881836
2024-12-02 00:00,13.34000015258789
2024-12-03 00:00,13.300000190734863
2024-12-04 00:00,13.449999809265137
2024-12-05 00:00,13.539999961853027
2024-12-06 00:00,12.770000457763672
2024-12-09 00:00,14.1899995803833
2024-12-10 00:00,14.180000305175781
2024-12-11 00:00,13.579999923706055
2024-12-12 00:00,13.920000076293945
2024-12-13 00:00,13.8100004196167
2024-12-16 00:00,14.6899995803833
2024-12-17 00:00,15.869999885559082
2024-12-18 00:00,27.6200008392334
2024-12-19 00:00,24.09000015258789
2024-12-20 00:00,18.360000610351562
2024-12-23 00:00,16.780000686645508
2024-12-24 00:00,14.270000457763672
2024-12-26 00:00,14.729999542236328
2024-12-27 00:00,15.949999809265137
2024-12-30 00:00,17.399999618530273
2024-12-31 00:00,17.350000381469727
2025-01-02 00:00,17.93000030517578
2025-01-03 00:00,16.1299991607666
2025-01-06 00:00,16.040000915527344
2025-01-07 00:00,17.81999969482422
2025-01-08 00:00,17.700000762939453
2025-01-10 00:00,19.540000915527344
2025-01-13 00:00,19.190000534057617
2025-01-14 00:00,18.709999084472656
2025-01-15 00:00,16.1200008392334
2025-01-16 00:00,16.600000381469727
2025-01-17 00:00,15.970000267028809
2025-01-21 00:00,15.0600004196167
2025-01-22 00:00,15.100000381469727
2025-01-23 00:00,15.020000457763672
2025-01-24 00:00,14.850000381469727
2025-01-27 00:00,17.899999618530273
2025-01-28 00:00,16.40999984741211
2025-01-29 00:00,16.559999465942383
2025-01-30 00:00,15.84000015258789
2025-01-31 00:00,16.43000030517578
2025-02-03 00:00,18.6200008392334
2025-02-04 00:00,17.209999084472656
2025-02-05 00:00,15.770000457763672
2025-02-06 00:00,15.5
2025-02-07 00:00,16.540000915527344
2025-02-10 00:00,15.8100004196167
2025-02-11 00:00,16.020000457763672
2025-02-12 00:00,15.890000343322754
2025-02-13 00:00,15.100000381469727
2025-02-14 00:00,14.770000457763672
2025-02-18 00:00,15.350000381469727
2025-02-19 00:00,15.270000457763672
2025-02-20 00:00,15.65999984741211
2025-02-21 00:00,18.209999084472656
2025-02-24 00:00,18.979999542236328
2025-02-25 00:00,19.43000030517578
2025-02-26 00:00,19.100000381469727
2025-02-27 00:00,21.1299991607666
2025-02-28 00:00,19.6299991607666
2025-03-03 00:00,22.780000686645508
2025-03-04 00:00,23.510000228881836
2025-03-05 00:00,21.93000030517578
2025-03-06 00:00,24.8700008392334
2025-03-07 00:00,23.3700008392334
2025-03-10 00:00,27.860000610351562
2025-03-11 00:00,26.920000076293945
2025-03-12 00:00,24.229999542236328
2025-03-13 00:00,24.65999984741211
2025-03-14 00:00,21.770000457763672
2025-03-17 00:00,20.510000228881836
2025-03-18 00:00,21.700000762939453
2025-03-19 00:00,19.899999618530273
2025-03-20 00:00,19.799999237060547
2025-03-21 00:00,19.280000686645508
2025-03-24 00:00,17.479999542236328
2025-03-25 00:00,17.149999618530273
2025-03-26 00:00,18.329999923706055
2025-03-27 00:00,18.690000534057617
2025-03-28 00:00,21.649999618530273
2025-03-31 00:00,22.280000686645508
2025-04-01 00:00,21.770000457763672
2025-04-02 00:00,21.510000228881836
2025-04-03 00:00,30.020000457763672
2025-04-04 00:00,45.310001373291016
2025-04-07 00:00,46.97999954223633
2025-04-08 00:00,52.33000183105469
2025-04-09 00:00,33.619998931884766
2025-04-10 00:00,40.720001220703125
2025-04-11 00:00,37.560001373291016
2025-04-14 00:00,30.889999389648438
2025-04-15 00:00,30.1200008392334
2025-04-16 00:00,32.63999938964844
2025-04-17 00:00,29.649999618530273
2025-04-21 00:00,33.81999969482422
2025-04-22 00:00,30.56999969482422
2025-04-23 00:00,28.450000762939453
2025-04-24 00:00,26.469999313354492
2025-04-25 00:00,24.84000015258789
2025-04-28 00:00,25.149999618530273
2025-04-29 00:00,24.170000076293945
2025-04-30 00:00,24.700000762939453
2025-05-01 00:00,24.600000381469727
2025-05-02 00:00,22.68000030517578
2025-05-05 00:00,23.639999389648438
2025-05-06 00:00,24.760000228881836
2025-05-07 00:00,23.549999237060547
2025-05-08 00:00,22.479999542236328
2025-05-09 00:00,21.899999618530273
2025-05-12 00:00,18.389999389648438
2025-05-13 00:00,18.219999313354492
2025-05-14 00:00,18.6200008392334
2025-05-15 00:00,17.829999923706055
2025-05-16 00:00,17.239999771118164
2025-05-19 00:00,18.139999389648438
2025-05-20 00:00,18.09000015258789
2025-05-21 00:00,20.8700008392334
2025-05-22 00:00,20.280000686645508
2025-05-23 00:00,22.290000915527344
2025-05-27 00:00,18.959999084472656
2025-05-28 00:00,19.309999465942383
2025-05-29 00:00,19.18000030517578
2025-05-30 00:00,18.56999969482422
2025-06-02 00:00,18.360000610351562
2025-06-03 00:00,17.690000534057617
2025-06-04 00:00,17.610000610351562
2025-06-05 00:00,18.479999542236328
2025-06-06 00:00,16.770000457763672
2025-06-09 00:00,17.15999984741211
2025-06-10 00:00,16.950000762939453
2025-06-11 00:00,17.260000228881836
2025-06-12 00:00,18.020000457763672
2025-06-13 00:00,20.81999969482422
2025-06-16 00:00,19.110000610351562
2025-06-17 00:00,21.600000381469727
2025-06-18 00:00,20.139999389648438
2025-06-20 00:00,20.6200008392334
2025-06-23 00:00,19.829999923706055
2025-06-24 00:00,17.479999542236328
2025-06-25 00:00,16.760000228881836
2025-06-26 00:00,16.59000015258789
2025-06-27 00:00,16.31999969482422
2025-06-30 00:00,16.729999542236328
2025-07-01 00:00,16.829999923706055
2025-07-02 00:00,16.639999389648438
2025-07-03 00:00,16.3799991607666
2025-07-07 00:00,17.790000915527344
2025-07-08 00:00,16.809999465942383
2025-07-09 00:00,15.9399995803833
2025-07-10 00:00,15.779999732971191
2025-07-11 00:00,16.399999618530273
2025-07-14 00:00,17.200000762939453
2025-07-15 00:00,17.3799991607666
2025-07-16 00:00,17.15999984741211
2025-07-17 00:00,16.520000457763672
2025-07-18 00:00,16.40999984741211
2025-07-21 00:00,16.649999618530273
2025-07-22 00:00,16.5
2025-07-23 00:00,15.369999885559082
2025-07-24 00:00,15.390000343322754
2025-07-25 00:00,14.930000305175781
2025-07-28 00:00,15.029999732971191
2025-07-29 00:00,15.979999542236328
2025-07-30 00:00,15.479999542236328
2025-07-31 00:00,16.719999313354492
2025-08-01 00:00,20.3799991607666
2025-08-04 00:00,17.520000457763672
2025-08-05 00:00,17.850000381469727
2025-08-06 00:00,16.770000457763672
2025-08-07 00:00,16.56999969482422
2025-08-08 00:00,15.149999618530273
2025-08-11 00:00,16.25
2025-08-12 00:00,14.729999542236328
2025-08-13 00:00,14.489999771118164
2025-08-14 00:00,14.829999923706055
2025-08-15 00:00,15.09000015258789
2025-08-18 00:00,14.989999771118164
2025-08-19 00:00,15.569999694824219
2025-08-20 00:00,15.6899995803833
2025-08-21 00:00,16.600000381469727
2025-08-22 00:00,14.220000267028809
2025-08-25 00:00,14.789999961853027
2025-08-26 00:00,14.619999885559082
2025-08-27 00:00,14.850000381469727
2025-08-28 00:00,14.430000305175781
2025-08-29 00:00,15.359999656677246
2025-09-02 00:00,17.170000076293945
2025-09-03 00:00,16.350000381469727
2025-09-04 00:00,15.300000190734863
2025-09-05 00:00,15.180000305175781
2025-09-08 00:00,15.109999656677246
2025-09-09 00:00,15.039999961853027
2025-09-10 00:00,15.350000381469727
2025-09-11 00:00,14.710000038146973
2025-09-12 00:00,14.760000228881836
2025-09-15 00:00,15.6899995803833
2025-09-16 00:00,16.360000610351562
2025-09-17 00:00,15.720000267028809
2025-09-18 00:00,15.699999809265137
2025-09-19 00:00,15.449999809265137
2025-09-22 00:00,16.100000381469727
2025-09-23 00:00,16.639999389648438
2025-09-24 00:00,16.18000030517578
2025-09-25 00:00,16.739999771118164
2025-09-26 00:00,15.289999961853027
2025-09-29 00:00,16.1200008392334
2025-09-30 00:00,16.280000686645508
2025-10-01 00:00,16.290000915527344
2025-10-02 00:00,16.6299991607666
2025-10-03 00:00,16.649999618530273
2025-10-06 00:00,16.3700008392334
2025-10-07 00:00,17.239999771118164
2025-10-08 00:00,16.299999237060547
2025-10-09 00:00,16.43000030517578
2025-10-10 00:00,21.65999984741211
2025-10-13 00:00,19.030000686645508
2025-10-14 00:00,20.809999465942383
2025-10-15 00:00,20.639999389648438
2025-10-16 00:00,25.309999465942383
2025-10-17 00:00,20.780000686645508
2025-10-20 00:00,18.229999542236328
2025-10-21 00:00,17.8700008392334
2025-10-22 00:00,18.600000381469727
2025-10-23 00:00,17.299999237060547
2025-10-24 00:00,16.3700008392334
2025-10-27 00:00,15.789999961853027
2025-10-28 00:00,16.420000076293945
2025-10-29 00:00,16.920000076293945
2025-10-30 00:00,16.90999984741211
2025-10-31 00:00,17.440000534057617
2025-11-03 00:00,17.170000076293945
2025-11-04 00:00,19.0
2025-11-05 00:00,18.010000228881836
2025-11-06 00:00,19.5
2025-11-07 00:00,19.079999923706055
2025-11-10 00:00,17.600000381469727
2025-11-11 00:00,17.280000686645508
2025-11-12 00:00,17.510000228881836
2025-11-13 00:00,20.0
2025-11-14 00:00,19.829999923706055
2025-11-17 00:00,22.3799991607666
2025-11-18 00:00,24.690000534057617
2025-11-19 00:00,23.65999984741211
2025-11-20 00:00,26.420000076293945
2025-11-21 00:00,23.43000030517578
2025-11-24 00:00,20.520000457763672
2025-11-25 00:00,18.559999465942383
2025-11-26 00:00,17.190000534057617
2025-11-28 00:00,16.350000381469727
2025-12-01 00:00,17.239999771118164
2025-12-02 00:00,16.59000015258789
2025-12-03 00:00,16.079999923706055
2025-12-04 00:00,15.779999732971191
2025-12-05 00:00,15.40999984741211
2025-12-08 00:00,16.65999984741211
2025-12-09 00:00,16.93000030517578
2025-12-10 00:00,15.770000457763672
2025-12-11 00:00,14.850000381469727
2025-12-12 00:00,15.739999771118164
2025-12-15 00:00,16.5
2025-12-16 00:00,16.479999542236328
2025-12-17 00:00,17.6200008392334
2025-12-18 00:00,16.8700008392334
2025-12-19 00:00,14.90999984741211
2025-12-22 00:00,14.079999923706055
2025-12-23 00:00,14.0
2025-12-24 00:00,13.470000267028809
2025-12-26 00:00,13.600000381469727
2025-12-29 00:00,14.199999809265137
2025-12-30 00:00,14.329999923706055
2025-12-31 00:00,14.949999809265137
2026-01-02 00:00,14.510000228881836
2026-01-05 00:00,14.899999618530273
2026-01-06 00:00,14.75
2026-01-07 00:00,15.380000114440918
2026-01-08 00:00,15.449999809265137
2026-01-09 00:00,14.489999771118164
2026-01-12 00:00,15.119999885559082
2026-01-13 00:00,15.979999542236328
2026-01-14 00:00,16.75
2026-01-15 00:00,15.84000015258789
2026-01-16 00:00,15.859999656677246
2026-01-20 00:00,20.09000015258789
2026-01-21 00:00,16.899999618530273
2026-01-22 00:00,15.640000343322754
2026-01-23 00:00,16.09000015258789
2026-01-26 00:00,16.149999618530273
2026-01-27 00:00,16.350000381469727
2026-01-28 00:00,16.350000381469727
2026-01-29 00:00,16.8799991607666
2026-01-30 00:00,17.440000534057617
2026-02-02 00:00,16.34000015258789
2026-02-03 00:00,18.0
2026-02-04 00:00,18.639999389648438
2026-02-05 00:00,21.770000457763672
2026-02-06 00:00,17.760000228881836
